Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
0.020000,3.503631,25.000000,0.303670,-1.543348,5.413530,9.842782,3.141593,
0.020000,3.536742,25.000000,0.336781,-1.655556,5.610386,9.842782,3.141593,
0.020000,3.572176,25.000000,0.372215,-1.771701,5.807241,9.842782,3.141593,
0.020000,3.610012,25.000000,0.410051,-1.891783,6.004097,9.842782,3.141593,
0.020000,3.650328,25.000000,0.450367,-2.015802,6.200952,9.842782,3.141593,
0.020000,3.693203,25.000000,0.493242,-2.143758,6.397808,9.842782,3.141593,
0.020000,3.738716,25.000000,0.538755,-2.275651,6.594664,9.842782,3.141593,
0.020000,3.786946,25.000000,0.586985,-2.411482,6.791519,9.842782,3.141593,
0.020000,3.837931,25.000000,0.637970,-2.549280,6.889947,4.921391,3.141593,
0.020000,3.891673,25.000000,0.691712,-2.687079,6.889947,0.000000,3.141593,
0.020000,3.948170,25.000000,0.748210,-2.824878,6.889947,0.000000,3.141593,
0.020000,4.007424,25.000000,0.807463,-2.962677,6.889947,0.000000,3.141593,
0.020000,4.069433,25.000000,0.869473,-3.100476,6.889947,0.000000,3.141593,
0.020000,4.134199,25.000000,0.934238,-3.238275,6.889947,0.000000,3.141593,
0.020000,4.201720,25.000000,1.001760,-3.376074,6.889947,0.000000,3.141593,
0.020000,4.271998,25.000000,1.072037,-3.513873,6.889947,0.000000,3.141593,
0.020000,4.345031,25.000000,1.145071,-3.651672,6.889947,0.000000,3.141593,
0.020000,4.420821,25.000000,1.220860,-3.789471,6.889947,0.000000,3.141593,
0.020000,4.499366,25.000000,1.299405,-3.927270,6.889947,0.000000,3.141593,
0.020000,4.580667,25.000000,1.380707,-4.065069,6.889947,0.000000,3.141593,
0.020000,4.664725,25.000000,1.464764,-4.202868,6.889947,0.000000,3.141593,
0.020000,4.751538,25.000000,1.551577,-4.340667,6.889947,0.000000,3.141593,
0.020000,4.841107,25.000000,1.641147,-4.478466,6.889947,0.000000,3.141593,
0.020000,4.933433,25.000000,1.733472,-4.616265,6.889947,0.000000,3.141592,
0.020000,5.028514,25.000000,1.828553,-4.754064,6.889947,0.000000,3.141592,
0.020000,5.126351,25.000000,1.926391,-4.891863,6.889947,0.000000,3.141592,
0.020000,5.226944,25.000000,2.026984,-5.029661,6.889947,0.000000,3.141592,
0.020000,5.330294,25.000000,2.130333,-5.167460,6.889947,0.000000,3.141592,
0.020000,5.436399,25.000000,2.236438,-5.305259,6.889947,0.000000,3.141592,
0.020000,5.545260,25.000000,2.345299,-5.443058,6.889947,0.000000,3.141592,
0.020000,5.656877,25.000000,2.456917,-5.580857,6.889947,0.000000,3.141592,
0.020000,5.771250,25.000000,2.571290,-5.718656,6.889947,0.000000,3.141592,
0.020000,5.888340,25.000000,2.688379,-5.854487,6.791519,-4.921391,3.141592,
0.020000,6.008068,25.000000,2.808107,-5.986380,6.594664,-9.842782,3.141592,
0.020000,6.130354,25.000000,2.930394,-6.114336,6.397808,-9.842782,3.141592,
0.020000,6.255121,25.000000,3.055161,-6.238355,6.200952,-9.842782,3.141592,
0.020000,6.382290,25.000000,3.182330,-6.358437,6.004097,-9.842782,3.141592,
0.020000,6.511782,25.000000,3.311821,-6.474582,5.807241,-9.842782,3.141592,
0.020000,6.643518,25.000000,3.443557,-6.586790,5.610386,-9.842782,3.141592,
0.020000,6.777419,25.000000,3.577458,-6.695060,5.413530,-9.842782,3.141592,
0.020000,6.913407,25.000000,3.713446,-6.799394,5.216674,-9.842782,3.141592,
0.020000,7.051402,25.000000,3.851442,-6.899790,5.019819,-9.842782,3.141592,
0.020000,7.191327,25.000000,3.991367,-6.996249,4.822963,-9.842782,3.141592,
0.020000,7.333103,25.000000,4.133142,-7.088771,4.626107,-9.842782,3.141592,
0.020000,7.476650,25.000000,4.276689,-7.177356,4.429252,-9.842782,3.141592,
0.020000,7.621890,25.000000,4.421929,-7.262004,4.232396,-9.842782,3.141592,
0.020000,7.768744,25.000000,4.568784,-7.342715,4.035541,-9.842782,3.141592,
0.020000,7.917134,25.000000,4.717174,-7.419489,3.838685,-9.842782,3.141592,
0.020000,8.066981,25.000000,4.867020,-7.492325,3.641829,-9.842782,3.141592,
0.020000,8.218205,25.000000,5.018245,-7.561225,3.444974,-9.842782,3.141592,
0.020000,8.370729,25.000000,5.170768,-7.626187,3.248118,-9.842782,3.141592,
0.020000,8.524473,25.000000,5.324513,-7.687213,3.051262,-9.842782,3.141592,
0.020000,8.679359,25.000000,5.479399,-7.744301,2.854407,-9.842782,3.141592,
0.020000,8.835308,25.000000,5.635348,-7.797452,2.657551,-9.842782,3.141592,
0.020000,8.992242,25.000000,5.792281,-7.846666,2.460695,-9.842782,3.141592,
0.020000,9.150080,25.000000,5.950120,-7.891942,2.263840,-9.842782,3.141592,
0.020000,9.308746,25.000000,6.108785,-7.933282,2.066984,-9.842782,3.141592,
0.020000,9.468160,25.000000,6.268199,-7.970685,1.870129,-9.842782,3.141593,
0.020000,9.628243,25.000000,6.428282,-8.004150,1.673273,-9.842782,3.141593,
0.020000,9.788916,25.000000,6.588956,-8.033678,1.476417,-9.842782,3.141593,
0.020000,9.950102,25.000000,6.750141,-8.059270,1.279562,-9.842782,3.141593,
0.020000,10.111720,25.000000,6.911760,-8.080924,1.082706,-9.842782,3.141593,
0.020000,10.273693,25.000000,7.073732,-8.098641,0.885850,-9.842782,3.141593,
0.020000,10.435941,25.000000,7.235981,-8.112421,0.688995,-9.842782,3.141593,
0.020000,10.598387,25.000000,7.398426,-8.122263,0.492139,-9.842782,3.141593,
0.020000,10.760950,25.000000,7.560989,-8.128169,0.295283,-9.842782,3.141593,
0.020000,10.923516,25.000000,7.723556,-8.128312,0.007127,-14.407804,3.141593,
0.020000,11.085870,24.999916,7.885909,-8.117689,-0.531111,-26.911940,3.139622,
0.020000,11.248131,24.999273,8.048172,-8.113128,-0.228081,15.151533,3.135558,
0.020000,11.410118,24.997934,8.210165,-8.099632,-0.674809,-22.336387,3.131018,
0.020000,11.571749,24.995823,8.371809,-8.082198,-0.871680,-9.843569,3.125952,
0.020000,11.732938,24.992855,8.533025,-8.060827,-1.068555,-9.843779,3.120300,
0.020000,11.893600,24.988936,8.693736,-8.035518,-1.265437,-9.844070,3.113992,
0.020000,12.053649,24.983963,8.853861,-8.006272,-1.462325,-9.844416,3.106940,
0.020000,12.212992,24.977822,9.013323,-7.973087,-1.659225,-9.845006,3.099041,
0.020000,12.371537,24.970381,9.172042,-7.935964,-1.856140,-9.845710,3.090166,
0.020000,12.529184,24.961492,9.329940,-7.894903,-2.053075,-9.846755,3.080156,
0.020000,12.685830,24.950983,9.486938,-7.849902,-2.250041,-9.848335,3.068812,
0.020000,12.841362,24.938656,9.642957,-7.800961,-2.447054,-9.850653,3.055879,
0.020000,12.995654,24.924272,9.797919,-7.748078,-2.644137,-9.854148,3.041026,
0.020000,13.148568,24.907547,9.951744,-7.691252,-2.841334,-9.859850,3.023819,
0.020000,13.299937,24.888133,10.104353,-7.630477,-3.038714,-9.868992,3.003671,
0.020000,13.449564,24.865596,10.255668,-7.565749,-3.236409,-9.884762,2.979771,
0.020000,13.597196,24.839381,10.405610,-7.497056,-3.434667,-9.912862,2.950966,
0.020000,13.742494,24.808768,10.554097,-7.424376,-3.633989,-9.966123,2.915561,
0.020000,13.884973,24.772783,10.701050,-7.347667,-3.835456,-10.073324,2.870963,
0.020000,14.023896,24.730083,10.846387,-7.266835,-4.041588,-10.306642,2.813024,
0.020000,14.158040,24.678744,10.990020,-7.181660,-4.258757,-10.858436,2.734774,
0.020000,14.285212,24.615948,11.131852,-7.091574,-4.504321,-12.278179,2.623981,
0.020000,14.401140,24.537633,11.271753,-6.995056,-4.825860,-16.076982,2.459131,
0.020000,14.497240,24.438907,11.409529,-6.888790,-5.313304,-24.372179,2.209013,
0.020000,14.558995,24.318337,11.544994,-6.773247,-5.777166,-23.193124,1.867244,
0.020000,14.574830,24.185902,11.678372,-6.668910,-5.216858,28.015439,1.521515,
0.020000,14.550563,24.056628,11.809903,-6.576567,-4.617120,29.986883,1.265162,
0.020000,14.500637,23.937138,11.939404,-6.475028,-5.076981,-22.993056,1.096234,
0.020000,14.435813,23.827615,12.066673,-6.363475,-5.577640,-25.032956,0.983269,
