Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
0.020000,11.844535,15.888802,3.865304,-7.029620,5.810328,-9.829508,-0.919670,
0.020000,11.760496,16.004302,4.008142,-7.141895,5.613758,-9.828485,-0.963705,
0.020000,11.680397,16.125176,4.153147,-7.250239,5.417184,-9.828733,-1.007220,
0.020000,11.604509,16.251181,4.300240,-7.354651,5.220581,-9.830143,-1.049949,
0.020000,11.533044,16.382041,4.449343,-7.455129,5.023930,-9.832536,-1.091659,
0.020000,11.466164,16.517460,4.600376,-7.551674,4.827219,-9.835563,-1.132153,
0.020000,11.403974,16.657125,4.753262,-7.644282,4.630440,-9.838922,-1.171274,
0.020000,11.346529,16.800720,4.907921,-7.732954,4.433596,-9.842237,-1.208905,
0.020000,11.293843,16.947930,5.064275,-7.817688,4.236689,-9.845347,-1.244970,
0.020000,11.245889,17.098445,5.222244,-7.898483,4.039729,-9.847977,-1.279422,
0.020000,11.202606,17.251967,5.381751,-7.975337,3.842726,-9.850138,-1.312249,
0.020000,11.163909,17.408211,5.542716,-8.048251,3.645690,-9.851800,-1.343459,
0.020000,11.129690,17.566908,5.705061,-8.117224,3.448632,-9.852934,-1.373083,
0.020000,11.099825,17.727805,5.868706,-8.182255,3.251558,-9.853709,-1.401165,
0.020000,11.074178,17.890665,6.033573,-8.243344,3.054476,-9.854091,-1.427761,
0.020000,11.052605,18.055267,6.199582,-8.300492,2.857391,-9.854243,-1.452934,
0.020000,11.034957,18.221406,6.366656,-8.353698,2.660307,-9.854189,-1.476752,
0.020000,11.021080,18.388892,6.534716,-8.402963,2.463227,-9.854011,-1.499284,
0.020000,11.010823,18.557546,6.703681,-8.448286,2.266153,-9.853701,-1.520601,
0.020000,11.004031,18.727203,6.873475,-8.489668,2.069085,-9.853400,-1.540773,
0.020000,11.000556,18.897710,7.044017,-8.527108,1.872024,-9.853034,-1.559867,
0.020000,11.000116,19.068722,7.215030,-8.550645,1.176842,-34.759111,-1.574188,
0.020000,11.001454,19.240522,7.386835,-8.590243,1.979890,40.152411,-1.583079,
0.020000,11.004384,19.412814,7.559152,-8.615845,1.280141,-34.987478,-1.592635,
0.020000,11.009035,19.585501,7.731902,-8.637508,1.083117,-9.851162,-1.602933,
0.020000,11.015547,19.758483,7.905006,-8.655230,0.886084,-9.851649,-1.614063,
0.020000,11.024078,19.931654,8.078386,-8.669010,0.689031,-9.852659,-1.626129,
0.020000,11.034798,20.104899,8.251963,-8.678849,0.491964,-9.853373,-1.639252,
0.020000,11.047902,20.278099,8.425658,-8.684747,0.294868,-9.854775,-1.653579,
0.020000,11.063602,20.451085,8.599355,-8.684827,0.004035,-14.541660,-1.669278,
0.020000,11.082136,20.623674,8.772937,-8.679090,-0.286851,-14.544310,-1.686551,
0.020000,11.103777,20.795707,8.946325,-8.669409,-0.484085,-9.861671,-1.705647,
0.020000,11.128836,20.966999,9.119441,-8.655781,-0.681404,-9.865990,-1.726866,
0.020000,11.157672,21.137339,9.292205,-8.638204,-0.878851,-9.872328,-1.750577,
0.020000,11.190699,21.306479,9.464538,-8.616674,-1.076470,-9.880933,-1.777235,
0.020000,11.228397,21.474116,9.636362,-8.591187,-1.274342,-9.893622,-1.807405,
0.020000,11.271326,21.639882,9.807597,-8.561736,-1.472588,-9.912298,-1.841792,
0.020000,11.320142,21.803314,9.978163,-8.528308,-1.671375,-9.939344,-1.881277,
0.020000,11.375610,21.963817,10.147981,-8.490889,-1.870963,-9.979405,-1.926963,
0.020000,11.438617,22.120621,10.316970,-8.449455,-2.071710,-10.037346,-1.980210,
0.020000,11.510173,22.272708,10.485049,-8.403973,-2.274080,-10.118482,-2.042662,
0.020000,11.591390,22.418729,10.652137,-8.354403,-2.478523,-10.222186,-2.116199,
0.020000,11.683405,22.556910,10.818151,-8.300700,-2.685110,-10.329332,-2.202748,
0.020000,11.787216,22.684976,10.983008,-8.242849,-2.892565,-10.372770,-2.303802,
0.020000,11.903400,22.800181,11.146626,-8.180913,-3.096806,-10.212009,-2.419554,
0.020000,12.031729,22.899548,11.308928,-8.115105,-3.290425,-9.680976,-2.547765,
