Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
20, 11.433943, 14.714911, 7.459033, 6.246195, -1.126846, -11.757371, 0.207010, 
20, 11.555631, 14.740638, 7.583411, 6.218894, -1.365064, -11.910901, 0.209562, 
20, 11.676634, 14.766498, 7.707146, 6.186772, -1.606120, -12.052801, 0.211424, 
20, 11.796874, 14.792387, 7.830142, 6.149775, -1.849834, -12.185722, 0.212617, 
20, 11.916272, 14.818203, 7.952299, 6.107853, -2.096074, -12.311994, 0.213163, 
20, 12.034747, 14.843849, 8.073518, 6.060958, -2.344746, -12.433599, 0.213082, 
20, 12.152218, 14.869230, 8.193699, 6.009043, -2.595789, -12.552159, 0.212400, 
20, 12.268598, 14.894257, 8.312740, 5.952059, -2.849168, -12.668923, 0.211140, 
20, 12.383803, 14.918845, 8.430539, 5.889962, -3.104863, -12.784775, 0.209329, 
20, 12.497742, 14.942917, 8.546994, 5.822705, -3.362868, -12.900233, 0.206991, 
20, 12.610324, 14.966398, 8.661998, 5.750241, -3.623177, -13.015468, 0.204157, 
20, 12.721455, 14.989220, 8.775449, 5.672525, -3.885784, -13.130317, 0.200852, 
20, 12.831039, 15.011322, 8.887239, 5.589512, -4.150670, -13.244311, 0.197109, 
20, 12.938975, 15.032648, 8.997262, 5.501156, -4.417804, -13.356702, 0.192956, 
20, 13.045162, 15.053150, 9.105410, 5.407413, -4.687134, -13.466494, 0.188426, 
20, 13.149496, 15.072786, 9.211575, 5.308242, -4.958584, -13.572491, 0.183551, 
20, 13.251868, 15.091519, 9.315647, 5.203601, -5.232050, -13.673331, 0.178365, 
20, 13.352169, 15.109322, 9.417516, 5.093453, -5.507401, -13.767542, 0.172901, 
20, 13.450288, 15.126173, 9.517072, 4.977763, -5.784473, -13.853587, 0.167196, 
20, 13.546110, 15.142057, 9.614202, 4.856502, -6.063071, -13.929923, 0.161284, 
20, 13.639521, 15.156965, 9.708795, 4.729642, -6.342972, -13.995047, 0.155203, 
20, 13.730419, 15.170900, 9.800755, 4.598006, -6.581833, -11.943015, 0.148987, 
20, 13.818745, 15.183875, 9.890029, 4.463708, -6.714887, -6.652732, 0.142669, 
20, 13.904466, 15.195911, 9.976590, 4.328054, -6.782701, -3.390665, 0.136280, 
20, 13.987546, 15.207033, 10.060412, 4.191085, -6.848462, -3.288063, 0.129849, 
20, 14.067954, 15.217271, 10.141468, 4.052843, -6.912089, -3.181352, 0.123404, 
20, 14.145657, 15.226657, 10.219736, 3.913373, -6.973501, -3.070584, 0.116972, 
20, 14.220623, 15.235224, 10.295190, 3.772720, -7.032619, -2.955946, 0.110580, 
20, 14.292823, 15.243011, 10.367809, 3.630933, -7.089374, -2.837749, 0.104254, 
20, 14.362228, 15.250055, 10.437570, 3.488059, -7.143703, -2.716404, 0.098016, 
20, 14.428809, 15.256397, 10.504453, 3.344148, -7.195551, -2.592402, 0.091892, 
20, 14.492542, 15.262078, 10.568438, 3.199250, -7.244876, -2.466297, 0.085901, 
20, 14.553400, 15.267141, 10.629506, 3.053417, -7.291650, -2.338675, 0.080066, 
20, 14.611360, 15.271627, 10.687640, 2.906700, -7.335853, -2.210152, 0.074406, 
20, 14.666402, 15.275579, 10.742823, 2.759151, -7.377480, -2.081332, 0.068939, 
20, 14.718521, 15.279040, 10.795057, 2.611689, -7.373105, 0.218713, 0.063682, 
20, 14.767759, 15.282056, 10.844388, 2.466556, -7.256651, 5.822709, 0.058643, 
20, 14.814189, 15.284670, 10.890891, 2.325135, -7.071017, 9.281713, 0.053829, 
20, 14.857880, 15.286924, 10.934641, 2.187497, -6.881936, 9.454053, 0.049244, 
20, 14.898909, 15.288857, 10.975715, 2.053704, -6.689646, 9.614488, 0.044890, 
20, 14.937350, 15.290504, 11.014191, 1.923816, -6.494379, 9.763356, 0.040770, 
20, 14.973281, 15.291900, 11.050149, 1.797889, -6.296358, 9.901035, 0.036882, 
20, 15.006780, 15.293075, 11.083669, 1.675973, -6.095799, 10.027980, 0.033227, 
20, 15.037926, 15.294057, 11.114831, 1.558115, -5.892906, 10.144649, 0.029801, 
20, 15.066802, 15.294871, 11.143718, 1.444357, -5.687874, 10.251566, 0.026603, 
20, 15.093488, 15.295542, 11.170413, 1.334739, -5.480890, 10.349226, 0.023628, 
20, 15.118068, 15.296089, 11.194999, 1.229297, -5.272127, 10.438171, 0.020872, 
20, 15.140625, 15.296531, 11.217560, 1.128062, -5.061748, 10.518918, 0.018329, 
20, 15.161243, 15.296885, 11.238181, 1.031064, -4.849908, 10.591984, 0.015993, 
20, 15.180008, 15.297165, 11.256948, 0.938329, -4.636751, 10.657883, 0.013858, 
20, 15.197004, 15.297384, 11.273945, 0.849881, -4.422409, 10.717095, 0.011916, 
20, 15.212318, 15.297553, 11.289260, 0.765740, -4.207007, 10.770095, 0.010161, 
20, 15.226036, 15.297682, 11.302979, 0.685927, -3.990660, 10.817340, 0.008584, 
20, 15.238245, 15.297778, 11.315188, 0.610458, -3.773475, 10.859253, 0.007176, 
20, 15.249031, 15.297849, 11.325975, 0.539347, -3.555550, 10.896239, 0.005929, 
20, 15.258483, 15.297900, 11.335427, 0.472607, -3.336976, 10.928693, 0.004834, 
20, 15.266688, 15.297935, 11.343632, 0.410250, -3.117837, 10.956973, 0.003882, 
20, 15.273734, 15.297960, 11.350678, 0.352286, -2.898209, 10.981424, 0.003063, 
20, 15.279708, 15.297976, 11.356652, 0.298723, -2.678161, 11.002380, 0.002368, 
